shift_years,is_observed_timing,cell,index_definition,lag_months,weighting,estimate,naive_standard_error,naive_t,observations
4,False,oni:lag3:exposure,oni,3,exposure,0.0020078024102015792,0.0339771659811813,0.05909269805826734,18013
4,False,oni:lag3:uniform,oni,3,uniform,0.002486316498327794,0.0018416962449422389,1.3500144256447526,18013
4,False,oni:lag6:exposure,oni,6,exposure,-0.0019114566615573148,0.03388879646296031,-0.05640379302482736,18013
4,False,oni:lag6:uniform,oni,6,uniform,0.002071022096841073,0.0018375667846676437,1.1270458924929108,18013
4,False,oni:lag9:exposure,oni,9,exposure,0.005063501982614059,0.033910110428449096,0.14932130620152753,18013
4,False,oni:lag9:uniform,oni,9,uniform,0.0018868957402270398,0.0018376928028021272,1.0267742994639188,18013
4,False,oni:lag12:exposure,oni,12,exposure,0.019653126245972395,0.03395965300476431,0.5787198780628057,18013
4,False,oni:lag12:uniform,oni,12,uniform,0.0011025555214753114,0.0018393803664243434,0.5994168153586525,18013
5,False,roni:lag0:exposure,roni,0,exposure,0.012210114369353842,0.033190886593141594,0.3678755111011973,17992
5,False,roni:lag0:uniform,roni,0,uniform,0.0017662525981403207,0.0017969614146886646,0.9829106978606637,17992
5,False,roni:lag3:exposure,roni,3,exposure,-0.008647582655102756,0.03320385966055598,-0.2604390797788945,18013
5,False,roni:lag3:uniform,roni,3,uniform,-9.72286666169436e-05,0.001797668991158892,-0.05408596749185944,18013
5,False,roni:lag6:exposure,roni,6,exposure,-0.04001904968897577,0.033251203052545586,-1.2035368953639127,18013
5,False,roni:lag6:uniform,roni,6,uniform,-0.0005706501410138222,0.0018005494955330302,-0.31693110488189513,18013
5,False,roni:lag9:exposure,roni,9,exposure,-0.03491942234350742,0.03340787211394631,-1.0452453309329481,18013
5,False,roni:lag9:uniform,roni,9,uniform,0.0007395235171378322,0.0018092194177709857,0.40875280790925184,18013
5,False,roni:lag12:exposure,roni,12,exposure,-0.04774957460347602,0.03357560303272498,-1.4221509158580463,18013
5,False,roni:lag12:uniform,roni,12,uniform,0.0010108501615479744,0.001818602176423462,0.5558390805052009,18013
5,False,oni:lag0:exposure,oni,0,exposure,0.02051470602965475,0.03397638600418927,0.6037930587180549,17992
5,False,oni:lag0:uniform,oni,0,uniform,0.0010395411237588592,0.0018403002511973548,0.5648758256064479,17992
5,False,oni:lag3:exposure,oni,3,exposure,-0.006961517108949516,0.03395574675365797,-0.20501734682655942,18013
5,False,oni:lag3:uniform,oni,3,uniform,-0.000782428906314854,0.0018390380521536335,-0.425455528447918,18013
5,False,oni:lag6:exposure,oni,6,exposure,-0.045182469866335534,0.033934733035051366,-1.3314520500180838,18013
5,False,oni:lag6:uniform,oni,6,uniform,-0.0010498446645132143,0.001838068691951936,-0.5711672632856459,18013
5,False,oni:lag9:exposure,oni,9,exposure,-0.03599065193988916,0.03400252930155349,-1.0584698456018928,18013
5,False,oni:lag9:uniform,oni,9,uniform,0.00011220784655889446,0.0018416901416831058,0.06092656089061139,18013
5,False,oni:lag12:exposure,oni,12,exposure,-0.044853318479599176,0.03409432484949295,-1.315565528210371,18013
5,False,oni:lag12:uniform,oni,12,uniform,0.0003282922224247342,0.0018467683431420035,0.1777657840215051,18013
6,False,roni:lag0:exposure,roni,0,exposure,-0.04626580974981711,0.03361055110773181,-1.3765263652333886,17992
6,False,roni:lag0:uniform,roni,0,uniform,0.0008955673319778265,0.0018205412385161853,0.4919236724940931,17992
6,False,roni:lag3:exposure,roni,3,exposure,-0.04238981045901204,0.03360892038110806,-1.2612666511846602,18013
6,False,roni:lag3:uniform,roni,3,uniform,-0.000952876152162454,0.0018206060091237144,-0.5233840531049813,18013
6,False,roni:lag6:exposure,roni,6,exposure,-0.035551610319645176,0.03357590298461138,-1.058843014168206,18013
6,False,roni:lag6:uniform,roni,6,uniform,-0.0020217529448119955,0.0018189173768881715,-1.1115144483752406,18013
6,False,roni:lag9:exposure,roni,9,exposure,-0.01865986876647487,0.033522334788213176,-0.5566398905196749,18013
6,False,roni:lag9:uniform,roni,9,uniform,-0.003208543818625755,0.001815862618369194,-1.7669529545728038,18013
6,False,roni:lag12:exposure,roni,12,exposure,0.006126658660140468,0.033489174421129315,0.1829444519323527,18013
6,False,roni:lag12:uniform,roni,12,uniform,-0.0023376211265832224,0.001814029655851207,-1.2886344603260236,18013
6,False,oni:lag0:exposure,oni,0,exposure,-0.04404968470288731,0.03411051712577637,-1.2913813220849761,17992
6,False,oni:lag0:uniform,oni,0,uniform,0.000267537537464912,0.0018476510345978561,0.14479873767025597,17992
6,False,oni:lag3:exposure,oni,3,exposure,-0.04002723955468186,0.034078778769376775,-1.174550292003139,18013
6,False,oni:lag3:uniform,oni,3,uniform,-0.0009578623174683004,0.0018460966862835668,-0.5188581533053949,18013
6,False,oni:lag6:exposure,oni,6,exposure,-0.03271052267477157,0.03404416023523703,-0.9608262459332132,18013
6,False,oni:lag6:uniform,oni,6,uniform,-0.0017088014146726211,0.0018443315927146398,-0.9265152868511383,18013
6,False,oni:lag9:exposure,oni,9,exposure,-0.011101889039362505,0.03404324188840928,-0.32611139314385834,18013
6,False,oni:lag9:uniform,oni,9,uniform,-0.003010552169481068,0.0018441943473501028,-1.6324484313743226,18013
6,False,oni:lag12:exposure,oni,12,exposure,0.017121128615198024,0.03404642095057266,0.502876018599836,18013
6,False,oni:lag12:uniform,oni,12,uniform,-0.002310038907767235,0.0018443918799719542,-1.2524664269300305,18013
7,False,roni:lag0:exposure,roni,0,exposure,0.006419497541454659,0.033499300299146224,0.19163079479657874,17992
7,False,roni:lag0:uniform,roni,0,uniform,-0.00236144651337035,0.0018145827508612804,-1.30137163061288,17992
7,False,roni:lag3:exposure,roni,3,exposure,0.023760287493590417,0.03348021329889178,0.7096814850452849,18013
7,False,roni:lag3:uniform,roni,3,uniform,-0.001052161632550141,0.0018138719071664872,-0.5800639110143998,18013
7,False,roni:lag6:exposure,roni,6,exposure,0.047506972642685746,0.03349222389468809,1.4184478400737197,18013
7,False,roni:lag6:uniform,roni,6,uniform,-0.00023722143985793742,0.0018147395059036448,-0.13071927904044478,18013
7,False,roni:lag9:exposure,roni,9,exposure,0.08301573595147564,0.03351386665490766,2.4770563422683756,18013
7,False,roni:lag9:uniform,roni,9,uniform,0.001421358813004851,0.0018160020159094558,0.7826857021923694,18013
7,False,roni:lag12:exposure,roni,12,exposure,0.10919131050983454,0.03353092393533272,3.2564360803304857,18013
7,False,roni:lag12:uniform,roni,12,uniform,0.002426328247330361,0.001817169667646113,1.3352238321660557,18013
7,False,oni:lag0:exposure,oni,0,exposure,0.016807117879491094,0.034056671434604814,0.49350441988330856,17992
7,False,oni:lag0:uniform,oni,0,uniform,-0.002287324099271121,0.0018449465455276693,-1.2397779788340308,17992
7,False,oni:lag3:exposure,oni,3,exposure,0.02989396786283261,0.03405649674926331,0.8777757760266185,18013
7,False,oni:lag3:uniform,oni,3,uniform,-0.0006603663235836833,0.0018451403096288127,-0.3578949092042379,18013
7,False,oni:lag6:exposure,oni,6,exposure,0.05707403149250366,0.03411180255783907,1.6731461609432818,18013
7,False,oni:lag6:uniform,oni,6,uniform,0.0001387057657494121,0.0018483600319259101,0.07504261256119392,18013
7,False,oni:lag9:exposure,oni,9,exposure,0.09014411239056873,0.03418985636712407,2.636574761315715,18013
7,False,oni:lag9:uniform,oni,9,uniform,0.0013460162272558689,0.0018527895287526782,0.726480912358148,18013
7,False,oni:lag12:exposure,oni,12,exposure,0.10724030052670241,0.03424544926484116,3.131519744341711,18013
7,False,oni:lag12:uniform,oni,12,uniform,0.001969580861723084,0.0018560072609634848,1.06119243342865,18013
8,False,roni:lag0:exposure,roni,0,exposure,0.10898732255134379,0.03354042575339778,3.2494316963255283,17992
8,False,roni:lag0:uniform,roni,0,uniform,0.002439670351615766,0.0018176782854541738,1.3421904036258971,17992
8,False,roni:lag3:exposure,roni,3,exposure,0.08333961364604277,0.03348602866944557,2.48878762150993,18013
8,False,roni:lag3:uniform,roni,3,uniform,-0.0009116714671150768,0.0018145704995733982,-0.5024172206753107,18013
8,False,roni:lag6:exposure,roni,6,exposure,0.02786071906157447,0.033461534569788266,0.8326192871838383,18013
8,False,roni:lag6:uniform,roni,6,uniform,-0.0013465789544069772,0.0018129878697460717,-0.7427401897595597,18013
8,False,roni:lag9:exposure,roni,9,exposure,-0.007426497736541361,0.033555432795922366,-0.22132027864780882,18013
8,False,roni:lag9:uniform,roni,9,uniform,0.0013698921987122983,0.0018181201158116668,0.7534662791521531,18013
8,False,roni:lag12:exposure,roni,12,exposure,-0.03695047070426229,0.033613728612583334,-1.0992672407794073,18013
8,False,roni:lag12:uniform,roni,12,uniform,0.0022924727190920735,0.0018214998480214197,1.2585632228200523,18013
8,False,oni:lag0:exposure,oni,0,exposure,0.10673246612059532,0.03425749762546356,3.1155943521473444,17992
8,False,oni:lag0:uniform,oni,0,uniform,0.00200816324609617,0.0018566561883384953,1.0816021074387805,17992
8,False,oni:lag3:exposure,oni,3,exposure,0.07847968484136059,0.034198658763516326,2.2948176238152347,18013
8,False,oni:lag3:uniform,oni,3,uniform,-0.001174457534963135,0.0018532362755748412,-0.6337332969584998,18013
8,False,oni:lag6:exposure,oni,6,exposure,0.022851272807036225,0.03412517024743845,0.6696310272254692,18013
8,False,oni:lag6:uniform,oni,6,uniform,-0.0016579647521809408,0.001848938108231216,-0.896711871965812,18013
8,False,oni:lag9:exposure,oni,9,exposure,-0.010348597571758938,0.03415813908165735,-0.3029613980732356,18013
8,False,oni:lag9:uniform,oni,9,uniform,0.0008128157576060271,0.0018506689855203133,0.43920104781866487,18013
8,False,oni:lag12:exposure,oni,12,exposure,-0.042185217275624944,0.0341756616409911,-1.2343643180568886,18013
8,False,oni:lag12:uniform,oni,12,uniform,0.0012752320506405556,0.0018516521517284773,0.6886995753765922,18013
9,False,roni:lag0:exposure,roni,0,exposure,-0.03604636260986193,0.03363219186263708,-1.0717815465933642,17992
9,False,roni:lag0:uniform,roni,0,uniform,0.002223728099156604,0.0018225201078905272,1.2201391301687496,17992
9,False,roni:lag3:exposure,roni,3,exposure,-0.06287061423392706,0.03360419632092472,-1.8709155735642062,18013
9,False,roni:lag3:uniform,roni,3,uniform,0.0007176433204920009,0.0018211148282638915,0.39406813307656496,18013
9,False,roni:lag6:exposure,roni,6,exposure,-0.07450650660405628,0.0335913511024305,-2.2180264907137173,18013
9,False,roni:lag6:uniform,roni,6,uniform,-0.003188629675872851,0.0018203116280442345,-1.751694394931023,18013
9,False,roni:lag9:exposure,roni,9,exposure,-0.04976008352191228,0.03357908798664579,-1.4818771594303446,18013
9,False,roni:lag9:uniform,roni,9,uniform,-0.006809406715978192,0.0018191825201067727,-3.743113536281412,18013
9,False,roni:lag12:exposure,roni,12,exposure,-0.004786464320039152,0.03356518661878914,-0.14260204700782989,18013
9,False,roni:lag12:uniform,roni,12,uniform,-0.005444001456768489,0.0018184860204679405,-2.9936999215246183,18013
9,False,oni:lag0:exposure,oni,0,exposure,-0.04201025119778677,0.034185280050065145,-1.2288988458266767,17992
9,False,oni:lag0:uniform,oni,0,uniform,0.0012618361119211413,0.0018521735057819059,0.68127316797378,17992
9,False,oni:lag3:exposure,oni,3,exposure,-0.06363103126435289,0.03412462693678166,-1.8646659898211924,18013
9,False,oni:lag3:uniform,oni,3,uniform,-0.0005019297414499501,0.0018488843752212298,-0.27147708541259713,18013
9,False,oni:lag6:exposure,oni,6,exposure,-0.06440285938574884,0.03409276371849219,-1.8890477732321893,18013
9,False,oni:lag6:uniform,oni,6,uniform,-0.0042185025547380834,0.0018470364948945468,-2.283930266888923,18013
9,False,oni:lag9:exposure,oni,9,exposure,-0.03832574474739529,0.0340118262999695,-1.12683583672864,18013
9,False,oni:lag9:uniform,oni,9,uniform,-0.007530356152508315,0.0018421762455023182,-4.087750111257658,18013
9,False,oni:lag12:exposure,oni,12,exposure,0.008716544164725623,0.03391261591699297,0.2570295428126477,18013
9,False,oni:lag12:uniform,oni,12,uniform,-0.0060386394747212685,0.0018365642259741118,-3.288008875114825,18013
10,False,roni:lag0:exposure,roni,0,exposure,-0.003251325305195408,0.03359891850028197,-0.09676874882648744,17992
10,False,roni:lag0:uniform,roni,0,uniform,-0.0055678025229722065,0.0018203568486514742,-3.058632447312103,17992
10,False,roni:lag3:exposure,roni,3,exposure,0.04580203636807692,0.03348351536400138,1.3678980797016123,18013
10,False,roni:lag3:uniform,roni,3,uniform,-0.002267324515513514,0.0018146128120076143,-1.2494811568122006,18013
10,False,roni:lag6:exposure,roni,6,exposure,0.09369541595864098,0.03352631102142476,2.794683134054491,18013
10,False,roni:lag6:uniform,roni,6,uniform,0.001098044220961258,0.0018171521555522695,0.6042665263919741,18013
10,False,roni:lag9:exposure,roni,9,exposure,0.08953934269303548,0.033829228045176234,2.64680419468818,18013
10,False,roni:lag9:uniform,roni,9,uniform,0.00266396210270475,0.001833288956694442,1.4531054108939128,18013
10,False,roni:lag12:exposure,roni,12,exposure,0.0270297008635842,0.03411621043877575,0.7922832142242511,18013
10,False,roni:lag12:uniform,roni,12,uniform,0.0018015731470188844,0.0018487717470904266,0.9744702935092865,18013
10,False,oni:lag0:exposure,oni,0,exposure,0.009360576778972686,0.033925841345255565,0.27591288551143733,17992
10,False,oni:lag0:uniform,oni,0,uniform,-0.006087719108796572,0.0018372862731140256,-3.313429811065026,17992
10,False,oni:lag3:exposure,oni,3,exposure,0.05676152751053793,0.03369648291905526,1.6844941250067216,18013
10,False,oni:lag3:uniform,oni,3,uniform,-0.0022976856079307694,0.0018250404898302694,-1.2589778806192164,18013
10,False,oni:lag6:exposure,oni,6,exposure,0.0979875300360547,0.0338050825507911,2.8986034833321717,18013
10,False,oni:lag6:uniform,oni,6,uniform,0.0008647292733216996,0.0018310223331362194,0.47226582531113664,18013
10,False,oni:lag9:exposure,oni,9,exposure,0.09070550431759747,0.03438973723516459,2.637574800218253,18013
10,False,oni:lag9:uniform,oni,9,uniform,0.0028255351658051583,0.0018625104033560761,1.5170573870158246,18013
10,False,oni:lag12:exposure,oni,12,exposure,0.0211044274816921,0.034903554748097164,0.6046498024056605,18013
10,False,oni:lag12:uniform,oni,12,uniform,0.001985538188560923,0.0018902624843933809,1.0504034254259234,18013
11,False,roni:lag0:exposure,roni,0,exposure,0.024447913267241137,0.03419848952784685,0.7148828385339623,17992
11,False,roni:lag0:uniform,roni,0,uniform,0.0020085172883660767,0.0018532988445294346,1.0837525174608593,17992
11,False,roni:lag3:exposure,roni,3,exposure,-0.007236354843128378,0.03423521352223673,-0.21137168717899668,18013
11,False,roni:lag3:uniform,roni,3,uniform,0.0026541552280701436,0.0018555540064424073,1.4303842512020806,18013
11,False,roni:lag6:exposure,roni,6,exposure,-0.00287176798335532,0.03424609820863661,-0.08385679343263348,18013
11,False,roni:lag6:uniform,roni,6,uniform,0.0025265485220272335,0.0018561555965545995,1.3611728061575328,18013
11,False,roni:lag9:exposure,roni,9,exposure,-0.05703607348247629,0.034157596961978204,-1.6697917463563017,18013
11,False,roni:lag9:uniform,roni,9,uniform,0.0034949178336149142,0.0018512721789886106,1.887846570202477,18013
11,False,roni:lag12:exposure,roni,12,exposure,-0.06321895460924691,0.034102430171990245,-1.8537961749474174,18013
11,False,roni:lag12:uniform,roni,12,uniform,0.002650616031319316,0.0018482545777911172,1.4341184721896458,18013
11,False,oni:lag0:exposure,oni,0,exposure,0.017934783586507484,0.03501998732537034,0.512129927971578,17992
11,False,oni:lag0:uniform,oni,0,uniform,0.0022418604747363995,0.0018966878071818235,1.1819870757051196,17992
11,False,oni:lag3:exposure,oni,3,exposure,-0.01788461622379699,0.03513274180200656,-0.5090583685323282,18013
11,False,oni:lag3:uniform,oni,3,uniform,0.0031383262679528117,0.0019029560497820684,1.649184839719352,18013
11,False,oni:lag6:exposure,oni,6,exposure,-0.017386876516915655,0.035220002981742216,-0.4936648224001821,18013
11,False,oni:lag6:uniform,oni,6,uniform,0.0030845631476302455,0.0019077617074466883,1.6168492823763434,18013
11,False,oni:lag9:exposure,oni,9,exposure,-0.07204481772419961,0.0352622669021239,-2.0431136184231042,18013
11,False,oni:lag9:uniform,oni,9,uniform,0.004296175590749527,0.0019101733221353037,2.2491024981686008,18013
11,False,oni:lag12:exposure,oni,12,exposure,-0.07231725729009032,0.035292935806893036,-2.0490575702111498,18013
11,False,oni:lag12:uniform,oni,12,uniform,0.0027126704725585235,0.0019118479252518618,1.4188735603545264,18013
12,False,roni:lag0:exposure,roni,0,exposure,-0.06299792974432653,0.03411227455318269,-1.846781856956202,17992
12,False,roni:lag0:uniform,roni,0,uniform,0.002633469942339858,0.0018487886629986662,1.4244299497534065,17992
12,False,roni:lag3:exposure,roni,3,exposure,-0.03893929740890188,0.03407763577744308,-1.1426642876052122,18013
12,False,roni:lag3:uniform,roni,3,uniform,0.0014924207618835401,0.0018467834991083617,0.8081189606708583,18013
12,False,roni:lag6:exposure,roni,6,exposure,0.0008370352760362166,0.03408040775876828,0.02456060038838187,18013
12,False,roni:lag6:uniform,roni,6,uniform,-0.00016469872873165162,0.0018465662603766892,-0.0891918867282098,18013
12,False,roni:lag9:exposure,roni,9,exposure,-0.019194602539148505,0.03399216796991273,-0.5646772090599841,18013
12,False,roni:lag9:uniform,roni,9,uniform,-0.001364936826454383,0.0018411196951465553,-0.7413623514280707,18013
12,False,roni:lag12:exposure,roni,12,exposure,-0.03777549587118544,0.03386052149729038,-1.1156206165994327,18013
12,False,roni:lag12:uniform,roni,12,uniform,-0.0025945854582739855,0.0018336926566226274,-1.414951109120327,18013
12,False,oni:lag0:exposure,oni,0,exposure,-0.07249173923236019,0.03530274542953504,-2.0534306425843023,17992
12,False,oni:lag0:uniform,oni,0,uniform,0.0027252981340266593,0.0019123805388698066,1.4250815037248168,17992
12,False,oni:lag3:exposure,oni,3,exposure,-0.04588816614399337,0.03529865539680565,-1.2999975672769115,18013
12,False,oni:lag3:uniform,oni,3,uniform,0.0015954674951305268,0.0019119864062497915,0.8344554594715496,18013
12,False,oni:lag6:exposure,oni,6,exposure,-0.010099745793618702,0.035231990456337244,-0.2866640704315371,18013
12,False,oni:lag6:uniform,oni,6,uniform,-0.00042043577877256833,0.0019079486392738984,-0.2203601135366894,18013
12,False,oni:lag9:exposure,oni,9,exposure,-0.022439913327184462,0.034891305658221725,-0.6431376786811863,18013
12,False,oni:lag9:uniform,oni,9,uniform,-0.0022867459721861425,0.001888632441488567,-1.2107946056373964,18013
12,False,oni:lag12:exposure,oni,12,exposure,-0.03904009802930685,0.03458290200047721,-1.128884384218772,18013
12,False,oni:lag12:uniform,oni,12,uniform,-0.003325424256920742,0.0018715068754821896,-1.7768699118799411,18013
13,False,roni:lag0:exposure,roni,0,exposure,-0.037037971465651506,0.03387559657748852,-1.0933525961949992,17992
13,False,roni:lag0:uniform,roni,0,uniform,-0.002651905157027874,0.0018345184937408352,-1.44555923860995,17992
13,False,roni:lag3:exposure,roni,3,exposure,-0.021294848468764498,0.03384660865065043,-0.6291575232414097,18013
13,False,roni:lag3:uniform,roni,3,uniform,-0.0031515675863420098,0.0018333690124418976,-1.7190034111814618,18013
13,False,roni:lag6:exposure,roni,6,exposure,-0.010219449564119798,0.03384495671380977,-0.3019489624564936,18013
13,False,roni:lag6:uniform,roni,6,uniform,-0.0035624383190535477,0.0018337716924073147,-1.9426836687488052,18013
13,False,roni:lag9:exposure,roni,9,exposure,0.008314580151693136,0.03378650847217705,0.24609172500141985,18013
13,False,roni:lag9:uniform,roni,9,uniform,-0.0026538333123205153,0.0018308916864956354,-1.4494758657187456,18013
13,False,roni:lag12:exposure,roni,12,exposure,0.05622539556232411,0.03366060663688759,1.67036192094971,18013
13,False,roni:lag12:uniform,roni,12,uniform,-0.0036236404502589243,0.0018242086648333632,-1.9864177383402215,18013
13,False,oni:lag0:exposure,oni,0,exposure,-0.038428605567301814,0.03459615733895145,-1.1107767024760131,17992
13,False,oni:lag0:uniform,oni,0,uniform,-0.003372500455953454,0.0018722290301217343,-1.80132900499581,17992
13,False,oni:lag3:exposure,oni,3,exposure,-0.017195052508611294,0.03448042208167655,-0.49869031382156487,18013
13,False,oni:lag3:uniform,oni,3,uniform,-0.0035383420109283605,0.0018663334664387728,-1.8958787775905963,18013
13,False,oni:lag6:exposure,oni,6,exposure,-0.0035590722410125124,0.03446912426554593,-0.10325392120768297,18013
13,False,oni:lag6:uniform,oni,6,uniform,-0.0036715317192763234,0.001866101222648702,-1.9674879769196196,18013
13,False,oni:lag9:exposure,oni,9,exposure,0.022597093288234674,0.03444188792739093,0.6560933400594358,18013
13,False,oni:lag9:uniform,oni,9,uniform,-0.0027591431048194976,0.001864723635188475,-1.4796525623168928,18013
13,False,oni:lag12:exposure,oni,12,exposure,0.0723146241153636,0.03436713153840914,2.1041798043151743,18013
13,False,oni:lag12:uniform,oni,12,uniform,-0.003928298671113709,0.001860807047852229,-2.1110725454569885,18013
14,False,roni:lag0:exposure,roni,0,exposure,0.05554725557054743,0.033674693534860266,1.6495251994808666,17992
14,False,roni:lag0:uniform,roni,0,uniform,-0.003574428183724949,0.0018249668855737824,-1.9586263246640356,17992
14,False,roni:lag3:exposure,roni,3,exposure,0.03771208874112904,0.03357662042819912,1.123165114898126,18013
14,False,roni:lag3:uniform,roni,3,uniform,-0.0027562781776557573,0.0018196706653649003,-1.514712651095597,18013
14,False,roni:lag6:exposure,roni,6,exposure,0.024672361675234105,0.03343825850818367,0.7378482844492574,18013
14,False,roni:lag6:uniform,roni,6,uniform,-0.00013409165075127776,0.0018124456314395285,-0.07398381966623514,18013
14,False,roni:lag9:exposure,roni,9,exposure,0.033059537870614816,0.03335358183913991,0.9911840362470444,18013
14,False,roni:lag9:uniform,roni,9,uniform,0.0032782090668250522,0.0018080414608028078,1.8131271532730557,18013
14,False,roni:lag12:exposure,roni,12,exposure,0.03660883500862227,0.033305788848988334,1.0991733351403346,18013
14,False,roni:lag12:uniform,roni,12,uniform,0.004309256436781389,0.0018056090476262718,2.386594397301296,18013
14,False,oni:lag0:exposure,oni,0,exposure,0.07160228371357484,0.03438193516726678,2.0825553699997545,17992
14,False,oni:lag0:uniform,oni,0,uniform,-0.0038762040515507227,0.0018616039477788585,-2.0821851265278797,17992
14,False,oni:lag3:exposure,oni,3,exposure,0.05188506188578208,0.03431661423243481,1.5119516609171255,18013
14,False,oni:lag3:uniform,oni,3,uniform,-0.0024116256466074266,0.0018582047575953376,-1.2978255688723233,18013
14,False,oni:lag6:exposure,oni,6,exposure,0.03435582668000858,0.03424929419835798,1.0031105015196402,18013
14,False,oni:lag6:uniform,oni,6,uniform,0.0006013286229567231,0.0018549847962551359,0.3241690304797603,18013
14,False,oni:lag9:exposure,oni,9,exposure,0.04493354504434805,0.03423707438163684,1.3124236184283402,18013
14,False,oni:lag9:uniform,oni,9,uniform,0.003586031533263997,0.0018546031548923175,1.9335842947340454,18013
14,False,oni:lag12:exposure,oni,12,exposure,0.03175463129766935,0.034256410326011996,0.9269690255186206,18013
14,False,oni:lag12:uniform,oni,12,uniform,0.004297608375895205,0.0018557406772733553,2.3158453271659125,18013
15,False,roni:lag0:exposure,roni,0,exposure,0.03738271344979229,0.033321073206767055,1.1218940403816398,17992
15,False,roni:lag0:uniform,roni,0,uniform,0.004253823644999396,0.0018064526306151606,2.354793905418278,17992
15,False,roni:lag3:exposure,roni,3,exposure,0.008148411935548354,0.033267013813766615,0.24493968653646825,18013
15,False,roni:lag3:uniform,roni,3,uniform,0.0036166461561378685,0.0018038401723429864,2.0049704023612303,18013
15,False,roni:lag6:exposure,roni,6,exposure,-0.0017033288272741219,0.033244193757989204,-0.05123688183488523,18013
15,False,roni:lag6:uniform,roni,6,uniform,0.0027994429853707516,0.0018027423331529288,1.552880261304249,18013
15,False,roni:lag9:exposure,roni,9,exposure,0.02118080697340232,0.033274673135573855,0.6365444038203935,18013
15,False,roni:lag9:uniform,roni,9,uniform,-0.0010356414325567607,0.0018043311621745862,-0.5739752514768974,18013
15,False,roni:lag12:exposure,roni,12,exposure,0.01733988435797536,0.03334546686318965,0.5200072450362664,18013
15,False,roni:lag12:uniform,roni,12,uniform,-0.0027431038171374204,0.0018082150111542762,-1.51702303111971,18013
15,False,oni:lag0:exposure,oni,0,exposure,0.03266557293959394,0.03427401088466156,0.9530712074965398,17992
15,False,oni:lag0:uniform,oni,0,uniform,0.004233063298108951,0.00185670978952238,2.2798734201740083,17992
15,False,oni:lag3:exposure,oni,3,exposure,-0.0033121906747150117,0.03425404662124703,-0.09669487261865677,18013
15,False,oni:lag3:uniform,oni,3,uniform,0.0031869310837747333,0.0018558990750226533,1.7171898659068157,18013
15,False,oni:lag6:exposure,oni,6,exposure,-0.010743610156413601,0.034265562623819364,-0.3135395812513316,18013
15,False,oni:lag6:uniform,oni,6,uniform,0.0020038641317331606,0.0018567074810111352,1.0792567769705361,18013
15,False,oni:lag9:exposure,oni,9,exposure,0.017456279250065404,0.034341909413733024,0.5083083482563958,18013
15,False,oni:lag9:uniform,oni,9,uniform,-0.0021468371888620054,0.001860780836646745,-1.153729201516689,18013
15,False,oni:lag12:exposure,oni,12,exposure,0.009654426581061418,0.03447897852620237,0.28000906621188093,18013
15,False,oni:lag12:uniform,oni,12,uniform,-0.003825473158240975,0.001868291930760787,-2.047577841158477,18013
16,False,roni:lag0:exposure,roni,0,exposure,0.019880327445891216,0.03341774162962842,0.5949033799538737,17992
16,False,roni:lag0:uniform,roni,0,uniform,-0.002937684119552632,0.0018122231651739092,-1.6210388300994476,17992
16,False,roni:lag3:exposure,roni,3,exposure,-0.009850695809848809,0.03342677314045543,-0.2946947875721454,18013
16,False,roni:lag3:uniform,roni,3,uniform,-0.00017844443781344057,0.0018128050731922158,-0.09843553532162899,18013
16,False,roni:lag6:exposure,roni,6,exposure,0.0015836298354310204,0.03343673998479291,0.04736196878497301,18013
16,False,roni:lag6:uniform,roni,6,uniform,-0.00015490749561941343,0.0018133185328089057,-0.08542762499617498,18013
16,False,roni:lag9:exposure,roni,9,exposure,-0.027765322446852127,0.03360050466024742,-0.8263364710620293,18013
16,False,roni:lag9:uniform,roni,9,uniform,-0.001994187022161154,0.0018224035390741356,-1.0942620442749427,18013
16,False,roni:lag12:exposure,roni,12,exposure,-0.05540042904859581,0.033673540081396974,-1.6452214086989299,18013
16,False,roni:lag12:uniform,roni,12,uniform,-0.0009105434539379323,0.0018267033171605275,-0.4984626925369049,18013
16,False,oni:lag0:exposure,oni,0,exposure,0.011984202488569119,0.03454085040040093,0.3469573664124382,17992
16,False,oni:lag0:uniform,oni,0,uniform,-0.0040076764936611085,0.0018717082373245228,-2.1411865448590452,17992
16,False,oni:lag3:exposure,oni,3,exposure,-0.01867855707251533,0.034571259091495374,-0.5402914896180425,18013
16,False,oni:lag3:uniform,oni,3,uniform,-0.0011224099627271556,0.001873488347344398,-0.5991016513756977,18013
16,False,oni:lag6:exposure,oni,6,exposure,-0.006377191631599217,0.03459099126186113,-0.18435989831348068,18013
16,False,oni:lag6:uniform,oni,6,uniform,-0.0010086707548775174,0.0018745056762286807,-0.5380996001606476,18013
16,False,oni:lag9:exposure,oni,9,exposure,-0.03346027424649779,0.034742404504904144,-0.9630960989408385,18013
16,False,oni:lag9:uniform,oni,9,uniform,-0.0023850548277994823,0.0018829050338146427,-1.2666888584218807,18013
16,False,oni:lag12:exposure,oni,12,exposure,-0.06544383197802336,0.034812582657150065,-1.8798901713941647,18013
16,False,oni:lag12:uniform,oni,12,uniform,-0.0008548892742566457,0.001887086113582906,-0.45302080710748,18013
17,False,roni:lag0:exposure,roni,0,exposure,-0.056098230384206284,0.03368742430085758,-1.6652573341078554,17992
17,False,roni:lag0:uniform,roni,0,uniform,-0.0008601595587618096,0.00182746648993899,-0.4706841758781175,17992
